transaction_id,settlement_date,usd_amount_received,fx_rate_applied,fees_deducted
TXN-2024-004147,2024-10-19,22.6683,130.7384,0.9616
TXN-2024-017219,2024-10-18,137.1862,4053.6146,4.7417
TXN-2024-001737,2024-11-21,144.7611,3979.9465,4.6324
TXN-2024-023157,2024-12-16,120.3072,3995.0759,3.9021
TXN-2024-017371,2024-10-20,131.3336,17.7039,3.7265
TXN-2024-013532,2024-11-03,261.3928,4013.7597,8.1157
TXN-2024-010851,2024-12-25,82.3779,17.5467,2.8934
TXN-2024-018557,2024-10-22,225.9319,17.6573,7.486
TXN-2024-020883,2024-11-03,29.2634,129.9969,1.1093
TXN-2024-006750,2024-10-23,92.9537,128.2212,3.2795
TXN-2024-023940,2024-11-13,224.9231,5.0422,7.6421
TXN-2024-012891,2024-12-06,214.0413,4010.04,5.8472
TXN-2024-018363,2024-12-10,35.1692,15587.2714,1.2607
TXN-2024-013751,2024-11-18,39.765,4.9603,1.4966
TXN-2024-020292,2024-12-06,17.0996,15539.1393,0.805
TXN-2024-022938,2024-11-17,10.5321,4.9847,0.612
TXN-2024-006810,2024-12-09,78.4583,4.9265,2.5688
TXN-2024-003783,2024-10-27,70.0238,128.3376,2.3258
TXN-2024-012636,2024-12-31,205.7107,4027.9132,5.6336
TXN-2024-016630,2024-11-27,104.9669,15410.0015,3.3324
TXN-2024-019452,2024-11-20,222.0379,4031.3458,6.9404
TXN-2024-013853,2024-12-09,265.1185,5.0393,8.227
TXN-2024-016505,2024-12-12,53.9167,15577.5235,1.9192
TXN-2024-021761,2024-10-04,124.8793,3952.8237,4.0386
TXN-2024-015661,2024-11-24,144.1392,5.036,4.6138
TXN-2024-005883,2024-12-27,226.7698,17.7374,7.7031
TXN-2024-007590,2024-10-28,41.9129,4.9621,1.4337
TXN-2024-011396,2024-11-28,358.0341,3989.2081,9.5393
TXN-2024-020703,2024-12-02,97.354,4.9416,3.3725
TXN-2024-002229,2024-11-07,113.4018,17.6607,3.5754
TXN-2024-004450,2024-10-26,247.3585,4043.217,8.3837
TXN-2024-014599,2024-11-14,21.3384,4009.2174,0.9061
TXN-2024-013688,2024-12-20,55.6822,15595.6421,2.0394
TXN-2024-019292,2024-12-08,88.34,5.0146,3.1269
TXN-2024-005746,2024-12-08,23.2037,15307.8287,0.9539
TXN-2024-006042,2024-10-27,46.2043,17.7105,1.7362
TXN-2024-003597,2024-12-11,16.8002,4.943,0.762
TXN-2024-000153,2024-10-21,7.0864,129.8803,0.4409
TXN-2024-009833,2024-12-16,18.236,129.3948,0.8414
TXN-2024-020027,2024-12-28,50.0167,15437.6997,1.8581
TXN-2024-017356,2024-12-01,104.4587,4035.4299,3.3177
TXN-2024-021723,2024-11-28,157.396,4049.4282,5.4098
TXN-2024-012598,2024-12-19,272.3328,5.058,9.2093
TXN-2024-009961,2024-11-11,265.4389,17.6655,7.955
TXN-2024-017648,2024-11-22,209.9309,4024.894,6.9741
TXN-2024-008825,2024-10-10,119.9253,15473.3628,3.434
TXN-2024-024150,2024-11-14,151.7592,4043.152,5.2234
TXN-2024-016730,2024-10-28,349.6634,4022.1051,10.752
TXN-2024-013602,2024-11-30,75.3059,128.3309,2.2899
TXN-2024-006946,2024-12-15,23.6017,4.9477,1.0138
TXN-2024-013821,2024-10-06,130.252,17.3762,4.1991
TXN-2024-018442,2024-11-14,156.3168,5.0317,5.3741
TXN-2024-007374,2024-12-01,133.0662,5.0665,4.2831
TXN-2024-010184,2024-12-25,83.3695,15321.9577,2.9251
TXN-2024-023877,2024-11-24,80.5409,3950.4201,2.7144
TXN-2024-002943,2024-11-28,160.5252,5.0672,5.5132
TXN-2024-013962,2024-10-02,72.1296,130.4435,2.5656
TXN-2024-011786,2024-10-04,65.4013,128.5587,2.0359
TXN-2024-004910,2024-11-02,169.5032,17.6075,5.6807
TXN-2024-010654,2024-12-18,81.5262,15396.8699,2.7438
TXN-2024-004385,2024-10-16,209.5721,17.5449,6.9626
TXN-2024-019727,2024-11-12,75.088,4.9404,2.2843
TXN-2024-005621,2024-12-06,6.0709,15545.1388,0.4522
TXN-2024-004345,2024-11-14,173.8251,17.4528,5.9529
TXN-2024-022656,2024-10-22,232.4775,17.7521,7.8918
TXN-2024-010792,2024-11-03,78.7405,17.5281,2.5769
TXN-2024-022434,2024-10-13,17.8163,15343.0806,0.7956
TXN-2024-019529,2024-12-19,50.6485,15353.5758,1.8809
TXN-2024-016668,2024-12-18,102.5327,15605.4434,3.3712
TXN-2024-010261,2024-11-03,77.7738,3950.9059,2.6318
TXN-2024-005547,2024-12-14,219.1206,17.5955,7.268
TXN-2024-002427,2024-12-03,110.0039,128.477,3.7772
TXN-2024-013630,2024-10-06,203.0889,5.0294,6.7552
TXN-2024-008745,2024-10-02,298.3224,4009.3248,8.9023
TXN-2024-014170,2024-10-14,112.6047,15461.9922,3.9291
TXN-2024-018644,2024-12-16,266.352,17.4022,8.2639
TXN-2024-016146,2024-12-23,266.3935,4.9654,8.2651
TXN-2024-014977,2024-12-26,112.954,15651.0502,3.6825
TXN-2024-018396,2024-10-11,265.923,3979.6835,7.969
TXN-2024-019305,2024-12-01,61.3677,4019.5236,2.0764
TXN-2024-024909,2024-12-06,42.2113,4.9978,1.602
TXN-2024-012164,2024-11-10,76.3304,131.3664,2.6999
TXN-2024-016791,2024-11-26,47.4154,15677.1063,1.7749
TXN-2024-015168,2024-11-29,145.0042,17.7107,4.4857
TXN-2024-005390,2024-12-18,89.5116,17.5639,2.6541
TXN-2024-005888,2024-10-03,51.3527,15505.571,1.6757
TXN-2024-014927,2024-12-14,275.8581,4.9834,8.2552
TXN-2024-011295,2024-12-20,14.5278,17.7386,0.7271
TXN-2024-016240,2024-10-15,170.0914,15351.0996,5.2084
TXN-2024-007708,2024-12-02,291.6835,4.944,9.0204
TXN-2024-018401,2024-11-22,151.8657,15377.9352,4.6834
TXN-2024-021781,2024-10-26,15.0057,15269.1287,0.7409
TXN-2024-007982,2024-11-22,252.6557,5.0315,7.5868
TXN-2024-012208,2024-12-04,339.8803,4022.0356,9.0739
TXN-2024-023214,2024-12-06,120.7333,15683.1355,3.7866
TXN-2024-004672,2024-12-17,41.1627,15438.1513,1.4944
TXN-2024-000135,2024-11-16,139.3834,17.7041,4.7171
TXN-2024-017887,2024-12-29,158.8074,17.5093,4.8833
TXN-2024-023608,2024-12-03,81.4913,15622.8271,2.4485
TXN-2024-014750,2024-10-06,100.1041,130.8182,2.9257
TXN-2024-003730,2024-12-08,81.9074,15593.0719,2.8784
TXN-2024-008303,2024-11-08,127.4645,15469.1604,4.1158
TXN-2024-010251,2024-10-18,182.2582,15456.0101,5.7523
TXN-2024-023697,2024-11-22,262.8271,3959.9184,7.8798
TXN-2024-022824,2024-11-30,44.9066,15375.9276,1.6023
TXN-2024-011100,2024-11-12,71.1526,131.7917,2.1834
TXN-2024-000409,2024-11-01,97.9023,17.6951,3.3901
TXN-2024-015267,2024-10-03,143.345,15461.8692,4.4379
TXN-2024-007922,2024-10-19,244.9026,17.5544,7.6233
TXN-2024-000099,2024-12-28,108.1795,15347.9394,3.7828
TXN-2024-005404,2024-10-26,170.066,15555.669,4.7196
TXN-2024-000933,2024-10-04,224.9292,17.4312,7.6423
TXN-2024-007731,2024-12-05,140.0428,15547.8094,4.8361
TXN-2024-013000,2024-10-08,67.0533,129.5454,2.0783
TXN-2024-009032,2024-12-14,63.268,131.1322,2.1312
TXN-2024-008598,2024-12-01,55.4435,15335.9838,2.0317
TXN-2024-018024,2024-11-21,163.9588,15290.573,5.0317
TXN-2024-017824,2024-10-18,150.3759,4.9884,4.8001
TXN-2024-002513,2024-12-03,73.1545,131.5715,2.416
TXN-2024-004520,2024-12-30,234.3885,17.5817,7.955
TXN-2024-006735,2024-11-05,268.7604,5.0093,8.0507
TXN-2024-002289,2024-10-04,70.6046,130.9508,2.1694
TXN-2024-013187,2024-12-01,24.4994,17.2893,1.0407
TXN-2024-004407,2024-11-14,26.1687,17.3648,1.0905
TXN-2024-005397,2024-11-14,146.0233,17.6053,4.9295
TXN-2024-020927,2024-11-20,110.756,131.5459,3.1989
TXN-2024-022440,2024-10-04,22.0413,3993.9076,0.9352
TXN-2024-018405,2024-10-24,93.5368,129.9003,3.2504
TXN-2024-017391,2024-10-20,206.1452,17.241,6.8529
TXN-2024-024989,2024-11-17,230.1082,4004.301,7.8135
TXN-2024-008832,2024-10-03,61.549,17.3957,2.2271
TXN-2024-024111,2024-12-08,73.9604,5.0461,2.4392
TXN-2024-005315,2024-12-29,184.4841,17.4276,5.623
TXN-2024-007578,2024-11-15,238.7507,4010.3585,6.6979
TXN-2024-023577,2024-10-25,133.6207,15567.2501,4.6238
TXN-2024-004231,2024-11-18,29.6105,4042.2259,1.1616
TXN-2024-009995,2024-10-06,10.6071,129.636,0.6142
TXN-2024-002171,2024-11-03,170.5022,17.7067,4.8603
TXN-2024-014692,2024-11-24,84.857,131.1853,2.9727
TXN-2024-016738,2024-11-18,240.8669,5.0473,8.1692
TXN-2024-013592,2024-12-03,165.7869,17.2917,5.5618
TXN-2024-013267,2024-12-03,38.2045,131.4966,1.3386
TXN-2024-016296,2024-12-15,111.1029,4035.5351,3.8124
TXN-2024-008355,2024-11-26,25.5769,4.9726,1.0148
TXN-2024-005452,2024-12-03,102.9744,17.7225,3.5523
TXN-2024-010857,2024-12-19,75.6774,15646.3303,2.2994
TXN-2024-007768,2024-11-21,173.8094,15571.5103,5.9524
TXN-2024-002996,2024-12-07,63.6932,5.0159,2.1434
TXN-2024-023967,2024-11-04,255.7665,17.7059,6.9171
TXN-2024-013517,2024-11-25,174.7065,15616.0556,5.982
TXN-2024-002252,2024-11-21,223.2395,17.4848,6.0831
TXN-2024-020747,2024-11-19,44.707,129.1194,1.6883
TXN-2024-023241,2024-11-22,152.1043,4.9835,4.8517
TXN-2024-002882,2024-12-18,33.7293,130.4908,1.3163
TXN-2024-002713,2024-10-17,94.2307,5.0566,3.1233
TXN-2024-011043,2024-10-31,156.0297,15570.3526,5.3646
TXN-2024-002280,2024-11-17,230.8158,17.3134,7.8369
TXN-2024-018778,2024-10-13,236.4688,17.4105,7.3714
TXN-2024-006081,2024-10-29,164.7053,17.272,5.2281
TXN-2024-002521,2024-10-26,182.7699,15692.3085,5.7676
TXN-2024-020143,2024-12-07,105.4087,17.2399,3.0618
TXN-2024-024153,2024-10-20,103.7445,130.8091,3.2972
TXN-2024-008409,2024-11-16,59.0803,131.6385,2.0735
TXN-2024-017358,2024-10-20,86.9946,17.5224,2.5896
TXN-2024-024900,2024-12-29,25.3673,4032.9961,1.0695
TXN-2024-001855,2024-11-12,176.9282,5.0152,6.0555
TXN-2024-000824,2024-10-30,50.0334,5.03,1.7499
TXN-2024-000809,2024-12-14,75.6081,131.7169,2.6768
TXN-2024-004189,2024-10-22,223.6586,4.9391,6.0938
TXN-2024-013348,2024-10-27,53.3364,17.7286,1.8451
TXN-2024-004389,2024-11-14,359.8088,4015.4887,11.7689
TXN-2024-007082,2024-10-25,178.5944,15640.1135,5.4533
TXN-2024-002794,2024-10-24,114.3021,17.3716,3.9852
TXN-2024-019400,2024-10-30,263.4133,4031.0655,7.8967
TXN-2024-024570,2024-11-01,53.3414,17.6195,1.97
TXN-2024-023317,2024-10-21,7.6337,15622.8815,0.5547
TXN-2024-006026,2024-10-09,232.9792,5.2995,7.7114
TXN-2024-006680,2024-11-04,173.4184,4.9504,4.8056
TXN-2024-020115,2024-11-02,36.7015,131.0297,1.3
TXN-2024-022519,2024-10-30,68.8542,17.2958,2.3654
TXN-2024-002855,2024-12-20,164.7697,3955.8424,5.0551
TXN-2024-006682,2024-11-05,84.2828,131.3501,2.8262
TXN-2024-002188,2024-12-17,99.8092,130.9983,2.9182
TXN-2024-020310,2024-11-21,174.9204,17.449,5.9891
TXN-2024-000331,2024-12-09,147.0507,4.9303,5.0678
TXN-2024-013319,2024-12-07,88.6796,131.2769,2.9575
TXN-2024-000319,2024-11-23,190.9704,5.0313,5.8098
TXN-2024-022848,2024-12-21,75.0334,130.8785,2.4701
TXN-2024-002995,2024-10-19,273.3655,17.6503,8.4733
TXN-2024-019296,2025-01-01,6.4903,128.5101,0.4656
TXN-2024-024840,2024-12-30,77.5762,15610.5301,2.7398
TXN-2024-017783,2024-12-22,189.2805,4.9753,5.2123
TXN-2024-006344,2024-11-14,195.4633,17.2676,6.1467
TXN-2024-019516,2024-11-12,120.0013,4.9783,4.1736
TXN-2024-009438,2024-10-19,64.3561,5.0667,2.1625
TXN-2024-018580,2024-12-11,123.3529,5.0233,3.5219
TXN-2024-006732,2024-12-25,179.921,4025.8677,6.1544
TXN-2024-009717,2024-12-09,277.8171,5.0638,7.4825
TXN-2024-017414,2024-12-31,84.395,15415.9597,2.8295
TXN-2024-000450,2024-12-06,188.2113,4.9346,5.9301
TXN-2024-007074,2024-11-26,246.4625,5.0279,8.1428
TXN-2024-000044,2024-10-16,82.6429,128.6358,2.9386
TXN-2024-007562,2024-11-12,230.505,3946.8563,7.1932
TXN-2024-011764,2024-11-23,57.3789,129.8147,2.0937
TXN-2024-007126,2024-11-16,24.0841,5.0604,1.0285
TXN-2024-022404,2024-11-23,45.7065,128.8617,1.5309
TXN-2024-001621,2024-10-15,100.0788,5.0079,3.2979
TXN-2024-002907,2024-11-17,53.4602,5.0456,1.9683
TXN-2024-000365,2024-12-01,329.8887,3977.8856,10.8117
TXN-2024-022946,2024-12-14,21.0339,128.2132,0.8983
TXN-2024-013834,2024-12-20,48.0355,128.4302,1.6924
TXN-2024-017635,2024-11-23,73.3669,17.5175,2.632
TXN-2024-019341,2024-12-09,97.8031,15476.0078,3.3869
TXN-2024-024703,2024-12-16,105.4129,4033.3136,3.3452
TXN-2024-014112,2024-10-25,222.831,17.4653,6.0726
TXN-2024-016332,2024-12-01,171.4123,4.9475,5.7418
TXN-2024-021905,2024-12-26,125.943,15655.9311,4.37
TXN-2024-003393,2024-11-29,38.8625,130.0301,1.4281
TXN-2024-016263,2024-12-09,191.0832,4006.755,5.2585
TXN-2024-011315,2024-10-22,54.8513,130.5212,1.9472
TXN-2024-000524,2024-11-02,91.377,130.8779,3.1813
TXN-2024-003101,2024-10-11,11.401,129.5949,0.6371
TXN-2024-005161,2024-12-03,89.9154,128.2391,3.1345
TXN-2024-008729,2024-12-10,81.3553,4.9409,2.7387
TXN-2024-016909,2024-11-09,138.8843,3977.5365,4.3094
TXN-2024-006429,2024-10-29,90.0005,131.8829,2.6667
TXN-2024-021792,2024-11-02,8.1554,129.971,0.4762
TXN-2024-012073,2024-12-21,269.987,17.6246,8.8954
TXN-2024-016797,2024-11-27,35.7207,3958.195,1.3376
TXN-2024-002967,2024-10-18,10.6382,4029.6697,1.1093
TXN-2024-011879,2024-10-27,30.2325,15681.382,1.1795
TXN-2024-022510,2024-12-16,30.7749,17.3484,1.224
TXN-2024-019092,2024-10-20,81.0801,15607.2525,2.438
TXN-2024-000238,2024-10-18,46.1323,131.8961,1.7339
TXN-2024-008392,2024-10-22,37.8564,3942.2419,1.3297
TXN-2024-009273,2024-10-30,25.8118,130.8459,1.0208
TXN-2024-022023,2024-11-17,159.867,15555.9692,4.4581
TXN-2024-001368,2024-11-07,215.2705,3954.2166,6.5099
TXN-2024-011631,2024-10-11,36.3418,17.4867,1.408
TXN-2024-020393,2024-10-25,33.9127,5.0136,1.2856
TXN-2024-019166,2024-10-12,79.4591,4011.9539,2.5976
TXN-2024-010389,2025-01-01,37.3004,15665.4879,1.3831
TXN-2024-010442,2024-11-28,264.724,17.5697,8.2152
TXN-2024-004330,2024-11-26,54.0773,15447.2795,1.924
TXN-2024-007917,2024-12-02,38.8753,15481.6783,1.3558
TXN-2024-008676,2024-11-04,17.2238,5.0209,0.8048
TXN-2024-000212,2024-10-31,74.4667,128.0929,2.533
TXN-2024-008879,2024-10-18,138.7692,17.302,4.6975
TXN-2024-017819,2024-10-13,69.3281,17.6093,2.3795
TXN-2024-004762,2024-11-20,11.5876,131.4838,0.5897
TXN-2024-020838,2025-01-01,170.0543,3946.1272,5.8282
TXN-2024-021521,2024-12-09,47.0002,15309.3522,1.5641
TXN-2024-017259,2024-12-31,65.2419,130.8636,2.3634
TXN-2024-018926,2024-10-17,105.7519,130.539,3.7025
TXN-2024-001965,2024-11-23,110.2315,5.0556,3.484
TXN-2024-002817,2024-11-04,22.3889,15417.0762,0.9331
TXN-2024-013793,2024-12-07,120.7885,15373.4642,3.9164
TXN-2024-013427,2024-12-27,35.1778,4.9568,1.261
TXN-2024-023466,2024-12-15,57.8702,15536.4873,2.1094
TXN-2024-001203,2024-11-16,126.3032,17.3176,3.947
TXN-2024-017341,2024-10-12,78.689,17.4956,2.5754
TXN-2024-007371,2024-10-31,99.9592,15529.7704,3.4559
TXN-2024-015071,2024-11-30,214.0802,4.9771,7.1068
TXN-2024-009605,2024-10-09,207.5629,17.2966,6.2878
TXN-2024-007424,2024-11-22,88.3858,15591.5524,2.9487
TXN-2024-024594,2024-10-16,153.0904,4.9959,5.2675
TXN-2024-022073,2024-10-17,276.7045,5.074,7.454
TXN-2024-002861,2024-11-16,231.4298,17.3727,6.9753
TXN-2024-010201,2024-12-01,267.5672,17.3481,7.2197
TXN-2024-000221,2024-12-03,320.1919,3941.7204,9.8718
TXN-2024-022324,2024-11-22,110.8114,130.1501,3.5007
TXN-2024-017046,2024-10-14,88.9416,3987.0024,3.1468
TXN-2024-023936,2024-12-11,197.2116,3946.6169,6.726
TXN-2024-015036,2024-11-09,178.2777,4019.498,5.4442
TXN-2024-006953,2024-12-16,206.2168,5.023,5.6466
TXN-2024-013092,2024-12-25,175.9892,4.9882,6.0244
TXN-2024-010214,2024-10-12,98.6778,17.2789,3.4687
TXN-2024-007504,2024-12-25,240.6208,17.5304,7.2401
TXN-2024-013735,2024-12-27,200.3259,17.5498,6.6668
TXN-2024-008443,2024-12-02,53.5151,3974.9463,1.8502
TXN-2024-005685,2024-11-19,74.7597,15711.8906,2.4622
TXN-2024-011509,2024-10-13,229.2925,17.2727,6.9138
TXN-2024-000261,2024-11-09,74.4549,17.6478,2.5084
TXN-2024-007973,2024-12-20,177.8042,15637.7407,6.0844
TXN-2024-015297,2024-10-13,68.0487,15696.244,2.3413
TXN-2024-009465,2024-12-06,106.8683,17.6755,3.0992
TXN-2024-014395,2024-12-10,20.0847,128.4475,0.8706
TXN-2024-021221,2024-12-11,41.276,130.2042,1.5417
TXN-2024-010374,2024-11-21,221.3652,17.6953,6.9203
TXN-2024-012252,2024-10-28,146.142,15731.487,4.9333
TXN-2024-012904,2024-11-17,12.3239,17.2765,0.677
TXN-2024-000513,2024-12-13,49.8665,15628.011,1.8551
TXN-2024-002293,2024-12-20,198.9748,17.5724,6.2516
TXN-2024-006336,2024-10-09,67.2317,15345.177,2.3169
TXN-2024-010890,2024-11-24,88.7628,17.357,2.6349
TXN-2024-010942,2024-11-29,73.183,129.1459,2.4947
TXN-2024-022454,2024-12-19,32.7801,5.0498,1.2529
TXN-2024-001608,2024-12-20,46.7473,15340.6568,1.6553
TXN-2024-005026,2024-10-23,50.1104,4014.0767,1.7522
TXN-2024-008260,2024-12-27,71.7523,4.9393,2.3756
TXN-2024-018443,2024-11-29,84.9684,129.8915,2.9763
TXN-2024-008420,2024-12-29,249.2463,5.032,7.4886
TXN-2024-024364,2024-10-04,60.9005,5.0316,1.9205
TXN-2024-019030,2024-12-04,36.7865,17.2906,1.3683
TXN-2024-019791,2024-12-18,42.8598,17.3702,1.5433
TXN-2024-009599,2024-10-15,186.82,15384.1739,5.6903
TXN-2024-011247,2024-12-23,259.711,17.4862,7.0182
TXN-2024-022837,2024-11-17,233.7659,17.6358,7.7366
TXN-2024-001710,2024-10-16,76.4714,17.5921,2.7045
TXN-2024-001607,2024-10-09,18.9364,131.1374,0.8541
TXN-2024-022222,2024-11-25,68.1397,3993.2504,2.2715
TXN-2024-005395,2024-11-25,289.5191,5.007,9.5202
TXN-2024-005551,2024-11-28,69.649,15399.0355,2.4862
TXN-2024-009029,2024-12-08,90.7505,17.6879,3.0193
TXN-2024-003125,2024-12-20,85.7389,4.9933,2.5574
TXN-2024-008753,2024-11-20,103.9997,4.9874,3.415
TXN-2024-017131,2024-11-30,97.8516,129.0248,3.1274
TXN-2024-008106,2024-12-14,150.2831,17.2941,4.2124
TXN-2024-002662,2024-11-21,19.0483,17.6406,0.8779
TXN-2024-001547,2024-10-25,68.7428,131.0037,2.2889
TXN-2024-014446,2024-10-20,69.8651,17.73,2.4931
TXN-2024-016071,2024-11-09,95.5387,130.9087,2.8087
TXN-2024-021658,2024-11-09,164.6097,15463.0541,5.2252
TXN-2024-024763,2024-10-27,97.7758,129.7969,3.386
TXN-2024-000567,2024-11-29,124.5873,5.0354,3.5535
TXN-2024-018242,2024-11-05,165.7449,4032.7659,5.2591
TXN-2024-018170,2024-12-22,77.0996,5.016,2.5296
TXN-2024-015631,2024-10-12,205.2299,17.2819,6.4384
TXN-2024-000969,2024-11-16,135.1781,4058.4437,4.2027
TXN-2024-013970,2024-11-18,76.6577,128.9757,2.3246
TXN-2024-022499,2024-12-10,191.9315,3964.7171,6.5515
TXN-2024-005588,2024-10-22,69.1163,3984.2479,2.4914
TXN-2024-018064,2024-12-02,143.1611,4.9478,4.838
TXN-2024-018930,2024-11-05,227.5899,17.6409,7.1062
TXN-2024-015516,2024-11-21,102.8252,15720.3625,3.6058
TXN-2024-016180,2024-11-27,48.5488,4039.5727,1.8115
TXN-2024-005914,2024-11-24,175.9951,17.4292,5.5652
TXN-2024-010797,2024-12-30,71.4479,4044.6309,2.5685
TXN-2024-000520,2024-11-10,54.5016,131.7936,1.9367
TXN-2024-007383,2024-10-05,121.2843,4022.7317,3.8024
TXN-2024-020129,2024-10-31,209.6709,4024.8571,5.7352
TXN-2024-019097,2024-10-15,54.5586,130.1246,2.0102
TXN-2024-024515,2024-11-05,33.7803,15569.0979,1.3178
TXN-2024-019410,2024-10-22,131.4486,3952.0966,4.4633
TXN-2024-002526,2024-11-19,44.6077,129.5191,1.5936
TXN-2024-021888,2024-11-07,126.5847,17.7184,4.0896
TXN-2024-003713,2024-10-25,238.9829,17.2711,6.4867
TXN-2024-021687,2024-11-29,290.934,4.9252,9.5655
TXN-2024-009913,2024-12-14,58.3122,15327.5617,1.9884
TXN-2024-002753,2024-12-11,117.4704,15484.4623,4.0161
TXN-2024-005859,2024-10-25,78.2445,15293.6964,2.7932
TXN-2024-019698,2024-11-30,160.8678,4022.1652,4.4838
TXN-2024-016671,2024-12-02,123.6519,3969.656,3.8706
TXN-2024-022362,2024-12-06,132.2157,17.3403,4.2577
TXN-2024-004332,2024-12-17,36.4123,17.6927,1.3965
TXN-2024-003322,2024-11-23,81.3779,15626.7975,2.7394
TXN-2024-018902,2024-11-09,131.5756,17.3799,4.0989
TXN-2024-006097,2024-12-09,106.4705,5.0517,3.3757
TXN-2024-020707,2024-10-08,108.4359,129.5189,3.5475
TXN-2024-015013,2024-10-21,236.7376,5.0349,7.1282
TXN-2024-005614,2024-11-24,231.4175,3942.8135,7.6614
TXN-2024-013910,2024-12-31,264.9632,5.0646,8.7346
TXN-2024-022185,2024-11-26,120.4634,4.9356,3.7788
TXN-2024-017664,2024-11-28,12.8295,130.4851,0.6879
TXN-2024-008573,2024-11-23,237.197,17.7401,6.4409
TXN-2024-017638,2024-11-07,109.3104,4.9806,3.5736
TXN-2024-015045,2024-11-27,84.7537,5.0257,2.9694
TXN-2024-011268,2024-11-08,112.7336,128.5985,3.8645
TXN-2024-024071,2024-10-09,36.8047,15381.9696,1.4233
TXN-2024-014201,2024-10-13,131.3164,15306.2874,4.459
TXN-2024-023580,2024-12-20,238.5506,17.4814,7.8896
TXN-2024-024631,2024-11-13,281.0635,5.0366,7.5657
TXN-2024-004990,2024-10-16,180.1517,17.5629,5.4982
TXN-2024-007660,2024-12-01,224.7286,4034.4583,6.7823
TXN-2024-006288,2024-12-24,21.5793,3991.2328,0.92
TXN-2024-002353,2024-10-22,12.2662,3989.2207,0.6753
TXN-2024-011105,2024-11-10,104.9035,17.3485,3.0488
TXN-2024-023784,2024-10-30,102.8793,17.2884,2.9969
TXN-2024-021252,2024-11-03,142.8165,4.9329,4.8269
TXN-2024-001178,2024-10-04,88.7521,131.2352,2.6347
TXN-2024-006046,2024-11-15,78.4483,15333.3925,2.7999
TXN-2024-022220,2024-11-12,242.26,4.9454,8.2152
TXN-2024-004773,2024-11-17,74.7447,15707.2591,2.4618
TXN-2024-015480,2024-12-19,117.2194,15562.2691,3.8098
TXN-2024-006683,2024-11-19,182.3921,15689.7463,5.0357
TXN-2024-019017,2024-12-05,19.4416,17.3429,0.8687
TXN-2024-023950,2024-10-06,132.1243,5.0517,3.7468
TXN-2024-004268,2024-10-25,92.9301,129.5421,3.231
TXN-2024-004914,2024-10-22,42.5441,15549.2896,1.5796
TXN-2024-023000,2024-10-22,78.0553,15584.7095,2.5572
TXN-2024-001333,2024-12-19,71.2822,5.062,2.5384
TXN-2024-021289,2024-10-09,152.2014,5.4772,5.1272
TXN-2024-012385,2024-10-27,110.4727,5.0163,3.8586
TXN-2024-013799,2024-11-24,86.0371,130.5632,3.0105
TXN-2024-004032,2024-11-07,93.5914,5.0569,3.1042
TXN-2024-021819,2024-11-25,148.8742,17.6035,5.1281
TXN-2024-003045,2024-12-26,35.4965,17.3449,1.38
TXN-2024-013327,2024-12-25,104.4112,15562.3426,3.0362
TXN-2024-003963,2024-12-18,169.7241,5.0736,5.6878
TXN-2024-014316,2024-12-11,43.0449,15670.5382,1.6351
TXN-2024-004555,2024-10-14,74.1701,4056.5854,2.4452
TXN-2024-002444,2024-12-04,293.1389,3958.8207,7.8754
TXN-2024-008968,2024-12-21,19.8427,5.0466,0.8802
TXN-2024-011584,2024-10-02,310.2208,4009.8302,9.245
TXN-2024-015141,2024-11-24,127.3299,15430.6818,3.9766
TXN-2024-022829,2024-12-19,179.5994,15646.198,5.4823
TXN-2024-018381,2024-10-28,72.9039,17.75,2.6167
TXN-2024-003328,2024-12-29,139.6498,17.5354,4.4798
TXN-2024-006445,2024-10-06,15.8076,15505.1249,0.7811
TXN-2024-002388,2024-12-17,170.8233,4.9693,5.4108
TXN-2024-001943,2024-11-24,108.8671,4.9469,3.8055
TXN-2024-005570,2024-10-05,27.1673,4.9303,1.1271
TXN-2024-010984,2024-10-29,7.3192,15507.9302,0.4922
TXN-2024-024849,2024-12-31,158.1395,5.0332,5.4344
TXN-2024-007815,2024-12-13,180.1617,17.4689,5.4985
TXN-2024-010189,2024-10-30,142.108,15724.3118,4.0028
TXN-2024-019346,2024-12-22,25.9162,130.6898,1.0235
TXN-2024-024587,2024-10-11,211.3879,17.3469,6.398
TXN-2024-021099,2024-10-23,126.1373,15339.0586,3.9422
TXN-2024-018088,2024-11-09,77.7666,15419.5966,2.5488
TXN-2024-012006,2024-12-23,52.4354,17.562,1.875
TXN-2024-024181,2024-10-10,215.8256,4.9636,6.7548
TXN-2024-022723,2024-11-14,218.2027,4001.2323,7.2387
TXN-2024-013237,2024-10-07,60.9483,130.6711,2.2214
TXN-2024-014075,2024-10-12,155.8047,3976.3849,5.2425
TXN-2024-000120,2024-10-24,217.5975,17.3688,6.8078
TXN-2024-017771,2024-12-09,54.2593,3959.1737,1.9295
TXN-2024-013156,2024-10-22,193.9407,5.0137,6.1012
TXN-2024-012735,2024-11-28,183.6887,15336.6932,6.1345
