transaction_id,order_date,customer_currency,original_amount,payment_processor
TXN-2024-016166,2024-11-05,MXN,261.33,MercadoPago
TXN-2024-016167,2024-10-29,COP,134520.81,PayU
TXN-2024-016168,2024-10-03,BRL,1185.68,StripeConnect
TXN-2024-016169,2024-11-20,MXN,2119.44,PayU
TXN-2024-016170,2024-11-25,IDR,2656385.75,PayU
TXN-2024-016171,2024-12-10,COP,258821.02,Flutterwave
TXN-2024-016172,2024-12-14,IDR,2076951.25,MercadoPago
TXN-2024-016173,2024-10-08,MXN,4565.99,PayU
TXN-2024-016174,2024-10-23,BRL,1324.29,MercadoPago
TXN-2024-016175,2024-11-19,KES,4770.26,Flutterwave
TXN-2024-016176,2024-11-13,COP,70817.05,Flutterwave
TXN-2024-016177,2024-11-25,KES,4370.83,StripeConnect
TXN-2024-016178,2024-10-09,MXN,4356.13,MercadoPago
TXN-2024-016179,2024-12-03,BRL,1157.77,Flutterwave
TXN-2024-016180,2024-11-25,COP,203434.04,Flutterwave
TXN-2024-016181,2024-10-25,MXN,1323.22,StripeConnect
TXN-2024-016182,2024-11-26,COP,1480276.79,Xendit
TXN-2024-016183,2024-12-26,IDR,1552768.41,PayU
TXN-2024-016184,2024-10-16,COP,557761.98,StripeConnect
TXN-2024-016185,2024-12-27,KES,1458.92,PayU
TXN-2024-016186,2024-11-29,MXN,2525.72,PayU
TXN-2024-016187,2024-10-16,KES,6081.61,Xendit
TXN-2024-016188,2024-10-13,KES,10724.17,MercadoPago
TXN-2024-016189,2024-11-09,MXN,2067.52,Flutterwave
TXN-2024-016190,2024-12-03,MXN,911.64,StripeConnect
TXN-2024-016191,2024-12-03,COP,495181.04,Xendit
TXN-2024-016192,2024-10-28,COP,1217387.37,PayU
TXN-2024-016193,2024-11-17,BRL,1266.58,Flutterwave
TXN-2024-016194,2024-12-26,KES,14917.22,Flutterwave
TXN-2024-016195,2024-12-26,MXN,2522.7,Flutterwave
TXN-2024-016196,2024-10-24,BRL,1298.07,PayU
TXN-2024-016197,2024-11-01,KES,1484.37,PayU
TXN-2024-016198,2024-11-17,IDR,502542.57,Flutterwave
TXN-2024-016199,2024-11-07,IDR,2694203.65,PayU
TXN-2024-016200,2024-12-03,KES,7821.72,MercadoPago
TXN-2024-016201,2024-11-02,MXN,583.98,StripeConnect
TXN-2024-016202,2024-12-17,BRL,529.4,Xendit
TXN-2024-016203,2024-12-19,KES,7918.73,PayU
TXN-2024-016204,2024-10-24,KES,10594.64,Xendit
TXN-2024-016205,2024-10-10,MXN,418.61,MercadoPago
TXN-2024-016206,2024-12-17,MXN,2504.93,Flutterwave
TXN-2024-016207,2024-11-03,IDR,212039.39,MercadoPago
TXN-2024-016208,2024-12-25,MXN,1048.0,MercadoPago
TXN-2024-016209,2024-11-21,COP,785163.67,MercadoPago
TXN-2024-016210,2024-11-28,BRL,1049.5,Xendit
TXN-2024-016211,2024-11-21,KES,5262.53,Xendit
TXN-2024-016212,2024-12-02,MXN,206.29,PayU
TXN-2024-016213,2024-10-30,BRL,658.23,Flutterwave
TXN-2024-016214,2024-10-10,KES,2902.5,MercadoPago
TXN-2024-016215,2024-12-24,MXN,2945.89,Flutterwave
TXN-2024-016216,2024-10-04,BRL,144.5,MercadoPago
TXN-2024-016217,2024-10-11,IDR,1529194.85,StripeConnect
TXN-2024-016218,2024-10-06,COP,392508.65,Xendit
TXN-2024-016219,2024-12-25,MXN,1242.15,StripeConnect
TXN-2024-016220,2024-12-19,BRL,1011.6,PayU
TXN-2024-016221,2024-12-03,BRL,1059.44,MercadoPago
TXN-2024-016222,2024-11-29,MXN,3231.75,StripeConnect
TXN-2024-016223,2024-12-26,MXN,4082.1,StripeConnect
TXN-2024-016224,2024-11-15,KES,4145.73,Flutterwave
TXN-2024-016225,2024-12-01,IDR,732657.75,StripeConnect
TXN-2024-016226,2024-10-24,COP,771649.21,MercadoPago
TXN-2024-016227,2024-10-01,BRL,1243.38,Flutterwave
TXN-2024-016228,2024-11-17,BRL,672.17,Flutterwave
TXN-2024-016229,2024-10-31,IDR,312194.65,MercadoPago
TXN-2024-016230,2024-10-31,KES,5042.13,StripeConnect
TXN-2024-016231,2024-12-10,IDR,2189786.37,MercadoPago
TXN-2024-016232,2024-11-17,COP,102609.74,PayU
TXN-2024-016233,2024-11-02,BRL,621.57,MercadoPago
TXN-2024-016234,2024-11-30,MXN,715.01,MercadoPago
TXN-2024-016235,2024-12-05,KES,14390.13,PayU
TXN-2024-016236,2024-10-25,IDR,684390.78,StripeConnect
TXN-2024-016237,2024-11-30,BRL,1025.77,MercadoPago
TXN-2024-016238,2024-11-17,COP,1432934.25,Flutterwave
TXN-2024-016239,2024-10-11,MXN,4263.76,Xendit
TXN-2024-016240,2024-10-14,IDR,2691045.45,PayU
TXN-2024-016241,2024-10-16,MXN,2057.84,Flutterwave
TXN-2024-016242,2024-12-25,MXN,3171.96,StripeConnect
TXN-2024-016243,2024-12-16,BRL,978.73,StripeConnect
TXN-2024-016244,2024-11-16,MXN,1216.38,Xendit
TXN-2024-016245,2024-10-21,COP,177591.93,PayU
TXN-2024-016246,2024-11-20,COP,303678.04,StripeConnect
TXN-2024-016247,2024-10-21,BRL,1221.22,Flutterwave
TXN-2024-016248,2024-12-04,KES,1889.01,Xendit
TXN-2024-016249,2024-11-24,BRL,75.87,Xendit
TXN-2024-016250,2024-11-23,IDR,1226379.25,PayU
TXN-2024-016251,2024-10-13,IDR,1560746.42,StripeConnect
TXN-2024-016252,2024-12-16,COP,281822.97,MercadoPago
TXN-2024-016253,2024-12-20,MXN,4489.48,Xendit
TXN-2024-016254,2024-10-21,BRL,1118.29,StripeConnect
TXN-2024-016255,2024-12-15,IDR,2589807.4,StripeConnect
TXN-2024-016256,2024-12-11,BRL,488.8,MercadoPago
TXN-2024-016257,2024-11-25,IDR,454597.58,Xendit
TXN-2024-016258,2024-11-21,KES,5477.35,PayU
TXN-2024-016259,2024-12-03,MXN,1847.41,Flutterwave
TXN-2024-016260,2024-10-10,COP,438254.88,Flutterwave
TXN-2024-016261,2024-10-17,KES,5210.62,MercadoPago
TXN-2024-016262,2024-12-20,MXN,4644.1,MercadoPago
TXN-2024-016263,2024-12-08,COP,786692.95,Xendit
TXN-2024-016264,2024-10-25,COP,1100091.74,Xendit
TXN-2024-016265,2024-12-13,KES,1530.52,Xendit
TXN-2024-016266,2024-12-02,IDR,2893151.91,Xendit
TXN-2024-016267,2024-12-07,COP,1149497.35,Xendit
TXN-2024-016268,2024-12-26,MXN,4219.75,StripeConnect
TXN-2024-016269,2024-11-06,COP,1209525.66,PayU
TXN-2024-016270,2024-11-24,COP,57297.73,Flutterwave
TXN-2024-016271,2024-12-25,IDR,2820896.37,Xendit
TXN-2024-016272,2024-10-05,COP,1379745.83,PayU
TXN-2024-016273,2024-12-22,MXN,3191.56,MercadoPago
TXN-2024-016274,2024-11-16,COP,731409.71,Flutterwave
TXN-2024-016275,2024-10-02,IDR,1472007.99,Flutterwave
TXN-2024-016276,2024-11-05,COP,562116.69,MercadoPago
TXN-2024-016277,2024-10-20,IDR,397062.81,MercadoPago
TXN-2024-016278,2024-12-18,BRL,416.39,Xendit
TXN-2024-016279,2024-11-09,COP,319228.71,StripeConnect
TXN-2024-016280,2024-12-29,COP,1000794.55,MercadoPago
TXN-2024-016281,2024-12-07,IDR,352716.08,StripeConnect
TXN-2024-016282,2024-11-06,IDR,1750313.48,StripeConnect
TXN-2024-016283,2024-11-21,MXN,3720.6,StripeConnect
TXN-2024-016284,2024-11-04,MXN,3134.1,Flutterwave
TXN-2024-016285,2024-11-15,MXN,4895.82,Xendit
TXN-2024-016286,2024-10-16,MXN,4373.32,Flutterwave
TXN-2024-016287,2024-11-03,MXN,3745.46,Flutterwave
TXN-2024-016288,2024-12-02,KES,5360.52,Xendit
TXN-2024-016289,2024-10-26,KES,7867.47,Xendit
TXN-2024-016290,2024-10-26,BRL,511.79,Flutterwave
TXN-2024-016291,2024-12-08,KES,2601.94,MercadoPago
TXN-2024-016292,2024-11-25,IDR,1538560.15,MercadoPago
TXN-2024-016293,2024-10-27,KES,13635.75,StripeConnect
TXN-2024-016294,2024-12-20,BRL,765.42,Flutterwave
TXN-2024-016295,2024-10-06,MXN,4367.87,Flutterwave
TXN-2024-016296,2024-12-13,COP,463744.67,MercadoPago
TXN-2024-016297,2024-10-14,BRL,348.27,MercadoPago
TXN-2024-016298,2024-11-04,MXN,621.52,MercadoPago
TXN-2024-016299,2024-10-12,MXN,1076.43,Flutterwave
TXN-2024-016300,2024-10-17,IDR,501688.98,StripeConnect
TXN-2024-016301,2024-12-20,IDR,807708.28,StripeConnect
TXN-2024-016302,2024-10-08,MXN,2167.31,StripeConnect
TXN-2024-016303,2024-10-12,IDR,2478711.06,Xendit
TXN-2024-016304,2024-11-27,KES,6403.25,MercadoPago
TXN-2024-016305,2024-12-14,BRL,385.68,Xendit
TXN-2024-016306,2024-10-22,IDR,1702490.65,PayU
TXN-2024-016307,2024-12-30,MXN,3040.1,Flutterwave
TXN-2024-016308,2024-10-11,KES,2635.71,MercadoPago
TXN-2024-016309,2024-12-14,BRL,568.59,MercadoPago
TXN-2024-016310,2024-11-25,COP,1100759.98,Xendit
TXN-2024-016311,2024-10-07,KES,3379.71,MercadoPago
TXN-2024-016312,2024-12-19,MXN,2849.38,PayU
TXN-2024-016313,2024-12-28,KES,7382.66,Flutterwave
TXN-2024-016314,2024-11-27,MXN,239.57,Xendit
TXN-2024-016315,2024-11-11,BRL,1147.61,PayU
TXN-2024-016316,2024-12-05,BRL,537.21,Xendit
TXN-2024-016317,2024-12-26,IDR,1602764.78,Xendit
TXN-2024-016318,2024-12-03,IDR,435012.66,MercadoPago
TXN-2024-016319,2024-10-21,BRL,1064.42,Flutterwave
TXN-2024-016320,2024-12-01,BRL,566.14,Xendit
TXN-2024-016321,2024-12-18,BRL,1189.43,Flutterwave
TXN-2024-016322,2024-10-21,IDR,421025.43,MercadoPago
TXN-2024-016323,2024-11-25,IDR,865892.98,MercadoPago
TXN-2024-016324,2024-10-25,COP,879528.18,StripeConnect
TXN-2024-016325,2024-11-26,BRL,756.13,Flutterwave
TXN-2024-016326,2024-10-12,KES,7115.8,StripeConnect
TXN-2024-016327,2024-10-14,IDR,1699511.08,PayU
TXN-2024-016328,2024-10-10,KES,3379.27,Flutterwave
TXN-2024-016329,2024-10-26,BRL,91.92,PayU
TXN-2024-016330,2024-10-10,COP,285365.0,StripeConnect
TXN-2024-016331,2024-10-19,MXN,349.15,StripeConnect
TXN-2024-016332,2024-11-30,BRL,876.47,MercadoPago
TXN-2024-016333,2024-11-13,BRL,1400.51,PayU
TXN-2024-016334,2024-12-21,BRL,1462.08,Xendit
TXN-2024-016335,2024-11-23,BRL,118.55,MercadoPago
TXN-2024-016336,2024-12-13,MXN,2526.92,StripeConnect
TXN-2024-016337,2024-11-09,IDR,1825401.18,PayU
TXN-2024-016338,2024-10-12,MXN,3869.68,Flutterwave
TXN-2024-016339,2024-12-27,IDR,1468195.53,Flutterwave
TXN-2024-016340,2024-11-18,BRL,59.21,StripeConnect
TXN-2024-016341,2024-10-29,COP,808277.58,MercadoPago
TXN-2024-016342,2024-12-04,COP,1000946.19,Flutterwave
TXN-2024-016343,2024-11-24,BRL,576.17,Flutterwave
TXN-2024-016344,2024-10-09,KES,4512.76,StripeConnect
TXN-2024-016345,2024-11-15,IDR,2388963.81,PayU
TXN-2024-016346,2024-12-30,KES,11662.25,MercadoPago
TXN-2024-016347,2024-11-03,KES,11677.02,Xendit
TXN-2024-016348,2024-12-21,COP,527511.46,Xendit
TXN-2024-016349,2024-10-18,KES,943.79,StripeConnect
TXN-2024-016350,2024-10-28,KES,11110.4,StripeConnect
TXN-2024-016351,2024-11-09,MXN,2610.82,PayU
TXN-2024-016352,2024-12-14,BRL,1355.45,Flutterwave
TXN-2024-016353,2024-11-06,MXN,1149.43,StripeConnect
TXN-2024-016354,2024-11-04,BRL,531.18,PayU
TXN-2024-016355,2024-11-27,BRL,1372.5,MercadoPago
TXN-2024-016356,2024-12-15,MXN,423.04,Xendit
TXN-2024-016357,2024-10-22,MXN,3838.1,Xendit
TXN-2024-016358,2024-12-20,IDR,1082381.21,PayU
TXN-2024-016359,2024-11-10,COP,911003.36,MercadoPago
TXN-2024-016360,2024-11-29,IDR,2132674.67,Flutterwave
TXN-2024-016361,2024-10-10,IDR,508351.45,StripeConnect
TXN-2024-016362,2024-12-07,IDR,1402041.99,MercadoPago
TXN-2024-016363,2024-10-30,KES,7755.21,MercadoPago
TXN-2024-016364,2024-10-14,KES,12361.58,Xendit
TXN-2024-016365,2024-10-05,KES,12662.43,PayU
TXN-2024-016366,2024-10-30,IDR,1545318.56,Xendit
TXN-2024-016367,2024-11-21,KES,7221.07,MercadoPago
TXN-2024-016368,2024-12-15,BRL,159.21,StripeConnect
TXN-2024-016369,2024-10-08,BRL,937.64,Flutterwave
TXN-2024-016370,2024-11-16,IDR,1298457.94,MercadoPago
TXN-2024-016371,2024-11-29,IDR,1560234.31,StripeConnect
TXN-2024-016372,2024-11-27,IDR,2007278.64,StripeConnect
TXN-2024-016373,2024-11-23,MXN,4978.95,PayU
TXN-2024-016374,2024-10-26,IDR,1351907.49,Flutterwave
TXN-2024-016375,2024-10-02,MXN,1869.09,Xendit
TXN-2024-016376,2024-12-14,MXN,3257.52,PayU
TXN-2024-016377,2024-10-31,COP,1458255.83,MercadoPago
TXN-2024-016378,2024-10-23,MXN,4811.15,StripeConnect
TXN-2024-016379,2024-12-14,BRL,1320.81,PayU
TXN-2024-016380,2024-12-30,MXN,4910.37,Flutterwave
TXN-2024-016381,2024-11-12,MXN,1938.91,StripeConnect
TXN-2024-016382,2024-10-24,IDR,282163.97,MercadoPago
TXN-2024-016383,2024-12-05,KES,13457.52,Flutterwave
TXN-2024-016384,2024-12-02,COP,1033464.11,StripeConnect
TXN-2024-016385,2024-10-23,BRL,803.03,MercadoPago
TXN-2024-016386,2024-12-22,KES,8433.35,StripeConnect
TXN-2024-016387,2024-12-11,MXN,1887.68,Xendit
TXN-2024-016388,2024-10-06,MXN,2593.41,Xendit
TXN-2024-016389,2024-11-28,MXN,4993.02,MercadoPago
TXN-2024-016390,2024-10-24,BRL,1471.33,PayU
TXN-2024-016391,2024-12-02,BRL,703.52,StripeConnect
TXN-2024-016392,2024-10-27,COP,1371521.31,MercadoPago
TXN-2024-016393,2024-10-28,MXN,3174.89,StripeConnect
TXN-2024-016394,2024-12-14,KES,14454.51,Flutterwave
TXN-2024-016395,2024-12-29,IDR,1068124.77,StripeConnect
TXN-2024-016396,2024-11-06,KES,8295.6,StripeConnect
TXN-2024-016397,2024-10-10,BRL,602.28,Xendit
TXN-2024-016398,2024-10-17,MXN,4305.25,Xendit
TXN-2024-016399,2024-12-16,MXN,212.09,Flutterwave
TXN-2024-016400,2024-11-10,MXN,2319.51,Flutterwave
TXN-2024-016401,2024-11-09,MXN,3776.87,PayU
TXN-2024-016402,2024-11-02,KES,7241.22,StripeConnect
TXN-2024-016403,2024-10-09,MXN,777.82,Flutterwave
TXN-2024-016404,2024-10-19,COP,886366.7,Xendit
TXN-2024-016405,2024-11-21,KES,2938.36,Xendit
TXN-2024-016406,2024-12-15,MXN,2525.87,StripeConnect
TXN-2024-016407,2024-10-09,KES,11799.84,StripeConnect
TXN-2024-016408,2024-12-03,KES,6276.97,StripeConnect
TXN-2024-016409,2024-12-23,IDR,1427978.37,PayU
TXN-2024-016410,2024-11-17,BRL,639.12,StripeConnect
TXN-2024-016411,2024-10-16,BRL,377.01,MercadoPago
TXN-2024-016412,2024-11-24,MXN,2587.9,StripeConnect
TXN-2024-016413,2024-11-12,IDR,2204249.74,StripeConnect
TXN-2024-016414,2024-10-18,MXN,3519.78,PayU
TXN-2024-016415,2024-10-19,BRL,581.51,MercadoPago
TXN-2024-016416,2024-12-26,KES,4647.22,Flutterwave
TXN-2024-016417,2024-10-06,MXN,4463.48,Flutterwave
TXN-2024-016418,2024-12-08,COP,1377078.57,StripeConnect
TXN-2024-016419,2024-12-07,MXN,3746.48,Flutterwave
TXN-2024-016420,2024-11-24,COP,289457.93,MercadoPago
TXN-2024-016421,2024-12-19,IDR,2036787.51,Flutterwave
TXN-2024-016422,2024-12-23,BRL,1469.46,StripeConnect
TXN-2024-016423,2024-10-28,BRL,518.64,MercadoPago
TXN-2024-016424,2024-11-11,MXN,4545.3,StripeConnect
TXN-2024-016425,2024-11-07,KES,10554.53,PayU
TXN-2024-016426,2024-12-02,MXN,390.2,StripeConnect
TXN-2024-016427,2024-11-27,KES,4338.01,PayU
TXN-2024-016428,2024-12-11,IDR,1125061.41,MercadoPago
TXN-2024-016429,2024-11-11,BRL,578.02,StripeConnect
TXN-2024-016430,2024-12-11,MXN,2062.24,StripeConnect
TXN-2024-016431,2024-11-11,KES,14581.51,Flutterwave
TXN-2024-016432,2024-10-12,BRL,572.12,MercadoPago
TXN-2024-016433,2024-10-06,IDR,2412986.65,StripeConnect
TXN-2024-016434,2024-10-19,MXN,4668.08,PayU
TXN-2024-016435,2024-12-16,MXN,4520.36,PayU
TXN-2024-016436,2024-11-22,BRL,292.07,PayU
TXN-2024-016437,2024-10-13,KES,6192.89,StripeConnect
TXN-2024-016438,2024-10-28,COP,919435.4,StripeConnect
TXN-2024-016439,2024-12-13,IDR,1220305.6,MercadoPago
TXN-2024-016440,2024-10-18,IDR,2580476.58,MercadoPago
TXN-2024-016441,2024-10-24,MXN,3274.67,StripeConnect
TXN-2024-016442,2024-11-18,KES,3607.25,PayU
TXN-2024-016443,2024-12-05,KES,14062.85,PayU
TXN-2024-016444,2024-10-10,IDR,2362301.84,MercadoPago
TXN-2024-016445,2024-11-29,IDR,1501716.16,Xendit
TXN-2024-016446,2024-10-30,MXN,853.01,Flutterwave
TXN-2024-016447,2024-10-24,BRL,775.45,StripeConnect
TXN-2024-016448,2024-11-17,MXN,1821.74,Flutterwave
TXN-2024-016449,2024-11-26,BRL,840.72,MercadoPago
TXN-2024-016450,2024-12-22,MXN,1955.87,Flutterwave
TXN-2024-016451,2024-11-14,MXN,3368.33,StripeConnect
TXN-2024-016452,2024-11-21,IDR,1686447.52,Flutterwave
TXN-2024-016453,2024-10-24,KES,2381.73,PayU
TXN-2024-016454,2024-10-16,BRL,1480.73,Flutterwave
TXN-2024-016455,2024-10-25,KES,1362.09,Xendit
TXN-2024-016456,2024-12-07,COP,111705.06,StripeConnect
TXN-2024-016457,2024-11-28,COP,339534.63,StripeConnect
TXN-2024-016458,2024-11-26,MXN,2582.24,Xendit
TXN-2024-016459,2024-12-28,BRL,923.3,Flutterwave
TXN-2024-016460,2024-11-27,IDR,631543.86,MercadoPago
TXN-2024-016461,2024-12-25,KES,827.64,Flutterwave
TXN-2024-016462,2024-11-16,COP,175723.93,Xendit
TXN-2024-016463,2024-10-17,IDR,855593.46,Xendit
TXN-2024-016464,2024-11-02,BRL,569.25,Flutterwave
TXN-2024-016465,2024-10-18,KES,12632.19,StripeConnect
TXN-2024-016466,2024-10-11,MXN,4669.43,Flutterwave
TXN-2024-016467,2024-12-11,MXN,1762.97,Xendit
TXN-2024-016468,2024-11-23,BRL,264.52,MercadoPago
TXN-2024-016469,2024-12-21,BRL,70.13,PayU
TXN-2024-016470,2024-11-22,MXN,871.52,PayU
TXN-2024-016471,2024-12-27,IDR,2852810.26,Flutterwave
TXN-2024-016472,2024-11-22,BRL,442.36,MercadoPago
TXN-2024-016473,2024-10-08,KES,4718.8,MercadoPago
TXN-2024-016474,2024-12-01,MXN,2209.69,StripeConnect
TXN-2024-016475,2024-10-19,COP,125642.02,PayU
TXN-2024-016476,2024-10-29,MXN,3290.82,StripeConnect
TXN-2024-016477,2024-12-16,BRL,386.77,PayU
TXN-2024-016478,2024-11-18,MXN,2312.04,StripeConnect
TXN-2024-016479,2024-12-25,KES,6283.79,Xendit
TXN-2024-016480,2024-12-17,IDR,2883868.65,StripeConnect
TXN-2024-016481,2024-11-22,BRL,587.23,StripeConnect
TXN-2024-016482,2024-12-14,COP,1307087.14,MercadoPago
TXN-2024-016483,2024-12-05,COP,914305.44,MercadoPago
TXN-2024-016484,2024-10-27,IDR,1000864.59,MercadoPago
TXN-2024-016485,2024-11-01,MXN,1153.84,Xendit
TXN-2024-016486,2024-11-25,MXN,2380.95,Flutterwave
TXN-2024-016487,2024-12-04,COP,198938.03,PayU
TXN-2024-016488,2024-12-29,BRL,1064.32,PayU
TXN-2024-016489,2024-11-04,IDR,2212962.24,StripeConnect
TXN-2024-016490,2024-12-20,COP,1100874.46,PayU
TXN-2024-016491,2024-11-13,COP,710998.78,Xendit
TXN-2024-016492,2024-11-28,KES,2689.98,Xendit
TXN-2024-016493,2024-10-30,IDR,1964752.1,Flutterwave
TXN-2024-016494,2024-10-16,KES,14273.47,PayU
TXN-2024-016495,2024-12-13,MXN,313.65,StripeConnect
TXN-2024-016496,2024-11-19,IDR,153171.87,PayU
TXN-2024-016497,2024-11-10,IDR,2724878.3,PayU
TXN-2024-016498,2024-11-29,IDR,1743547.31,PayU
TXN-2024-016499,2024-10-10,IDR,1307990.29,Flutterwave
TXN-2024-016500,2024-12-25,BRL,1284.3,StripeConnect
TXN-2024-016501,2024-11-13,MXN,3134.36,StripeConnect
TXN-2024-016502,2024-10-26,BRL,476.91,MercadoPago
TXN-2024-016503,2024-12-24,COP,350679.5,MercadoPago
TXN-2024-016504,2024-12-12,BRL,183.86,MercadoPago
TXN-2024-016505,2024-12-11,IDR,869784.84,StripeConnect
TXN-2024-016506,2024-10-28,BRL,331.14,StripeConnect
TXN-2024-016507,2024-10-17,MXN,3301.34,StripeConnect
TXN-2024-016508,2024-10-03,MXN,4232.55,StripeConnect
TXN-2024-016509,2024-12-16,BRL,556.3,PayU
TXN-2024-016510,2024-11-17,COP,1186647.44,MercadoPago
TXN-2024-016511,2024-10-05,MXN,2525.76,Xendit
TXN-2024-016512,2024-10-06,IDR,719433.76,Xendit
TXN-2024-016513,2024-11-14,MXN,3105.49,Flutterwave
TXN-2024-016514,2024-10-05,MXN,1116.43,PayU
TXN-2024-016515,2024-10-18,IDR,371906.29,PayU
TXN-2024-016516,2024-12-16,MXN,264.35,MercadoPago
TXN-2024-016517,2024-10-26,IDR,697753.02,MercadoPago
TXN-2024-016518,2024-11-28,COP,800065.39,Xendit
TXN-2024-016519,2024-11-24,MXN,3709.1,Xendit
TXN-2024-016520,2024-12-24,BRL,584.71,Xendit
TXN-2024-016521,2024-11-07,IDR,714977.39,StripeConnect
TXN-2024-016522,2024-11-24,BRL,1311.74,StripeConnect
TXN-2024-016523,2024-12-14,BRL,884.28,Flutterwave
TXN-2024-016524,2024-11-30,KES,5835.26,MercadoPago
TXN-2024-016525,2024-12-06,KES,2215.3,Xendit
TXN-2024-016526,2024-10-24,COP,174561.41,StripeConnect
TXN-2024-016527,2024-10-12,KES,7328.26,StripeConnect
TXN-2024-016528,2024-10-13,KES,8953.67,PayU
TXN-2024-016529,2024-12-19,KES,1114.07,MercadoPago
TXN-2024-016530,2024-12-17,COP,1292052.76,MercadoPago
TXN-2024-016531,2024-11-16,MXN,2891.94,PayU
TXN-2024-016532,2024-12-19,MXN,1387.02,MercadoPago
TXN-2024-016533,2024-11-29,COP,784387.86,MercadoPago
TXN-2024-016534,2024-10-26,MXN,3532.71,MercadoPago
TXN-2024-016535,2024-10-27,BRL,51.01,PayU
TXN-2024-016536,2024-10-06,COP,1432044.17,PayU
TXN-2024-016537,2024-12-25,BRL,489.57,StripeConnect
TXN-2024-016538,2024-12-14,BRL,389.01,Flutterwave
TXN-2024-016539,2024-12-18,MXN,526.08,Flutterwave
TXN-2024-016540,2024-11-26,IDR,1225810.7,StripeConnect
TXN-2024-016541,2024-12-21,BRL,246.24,Flutterwave
TXN-2024-016542,2024-11-07,KES,1521.42,Xendit
TXN-2024-016543,2024-10-06,IDR,2944036.23,StripeConnect
TXN-2024-016544,2024-11-19,MXN,641.69,Flutterwave
TXN-2024-016545,2024-12-02,IDR,2114166.48,PayU
TXN-2024-016546,2024-10-26,COP,221699.7,MercadoPago
TXN-2024-016547,2024-10-08,MXN,2742.94,MercadoPago
TXN-2024-016548,2024-10-14,MXN,2104.8,MercadoPago
TXN-2024-016549,2024-10-10,IDR,1616288.06,PayU
TXN-2024-016550,2024-11-12,IDR,106423.36,Xendit
TXN-2024-016551,2024-10-08,IDR,481921.14,MercadoPago
TXN-2024-016552,2024-12-14,KES,7587.44,Flutterwave
TXN-2024-016553,2024-11-30,COP,403424.07,MercadoPago
TXN-2024-016554,2024-10-08,COP,946170.57,MercadoPago
TXN-2024-016555,2024-11-23,MXN,4651.16,MercadoPago
TXN-2024-016556,2024-10-26,BRL,402.67,MercadoPago
TXN-2024-016557,2024-12-12,COP,268742.74,Flutterwave
TXN-2024-016558,2024-10-03,MXN,2411.1,Flutterwave
TXN-2024-016559,2024-11-14,MXN,4596.11,StripeConnect
TXN-2024-016560,2024-10-25,BRL,947.6,PayU
TXN-2024-016561,2024-12-02,BRL,1175.0,PayU
TXN-2024-016562,2024-11-13,COP,831297.21,Xendit
TXN-2024-016563,2024-12-16,KES,2443.0,PayU
TXN-2024-016564,2024-12-04,IDR,2177217.5,Flutterwave
TXN-2024-016565,2024-12-01,BRL,1244.22,Xendit
TXN-2024-016566,2024-11-23,MXN,4494.04,StripeConnect
TXN-2024-016567,2024-10-02,IDR,508597.17,Flutterwave
TXN-2024-016568,2024-11-27,MXN,2815.03,StripeConnect
TXN-2024-016569,2024-11-04,IDR,1232763.11,StripeConnect
TXN-2024-016570,2024-10-25,IDR,531072.09,StripeConnect
TXN-2024-016571,2024-12-30,KES,9938.88,Xendit
TXN-2024-016572,2024-12-07,BRL,1339.31,Xendit
TXN-2024-016573,2024-11-19,BRL,288.76,Flutterwave
TXN-2024-016574,2024-10-20,MXN,3924.76,Flutterwave
TXN-2024-016575,2024-10-30,IDR,2949589.44,StripeConnect
TXN-2024-016576,2024-10-19,KES,11790.51,StripeConnect
TXN-2024-016577,2024-11-30,IDR,965373.82,MercadoPago
TXN-2024-016578,2024-11-04,IDR,1746074.13,Xendit
TXN-2024-016579,2024-10-22,IDR,2013912.77,PayU
TXN-2024-016580,2024-11-08,MXN,3924.44,Flutterwave
TXN-2024-016581,2024-12-30,MXN,327.1,StripeConnect
TXN-2024-016582,2024-12-25,BRL,921.23,PayU
TXN-2024-016583,2024-10-26,COP,560248.77,MercadoPago
TXN-2024-016584,2024-10-07,IDR,699424.93,PayU
TXN-2024-016585,2024-10-24,IDR,2332970.06,PayU
TXN-2024-016586,2024-10-29,MXN,503.85,StripeConnect
TXN-2024-016587,2024-10-01,IDR,1881455.56,PayU
TXN-2024-016588,2024-10-09,MXN,2956.08,MercadoPago
TXN-2024-016589,2024-11-23,MXN,3979.06,Xendit
TXN-2024-016590,2024-12-30,IDR,2800532.52,Xendit
TXN-2024-016591,2024-11-23,MXN,3528.07,Flutterwave
TXN-2024-016592,2024-10-06,KES,9538.83,Xendit
TXN-2024-016593,2024-12-12,BRL,1375.52,MercadoPago
TXN-2024-016594,2024-11-25,MXN,1934.2,StripeConnect
TXN-2024-016595,2024-11-07,MXN,1085.42,PayU
TXN-2024-016596,2024-11-15,BRL,551.3,Flutterwave
TXN-2024-016597,2024-10-27,BRL,607.84,Xendit
TXN-2024-016598,2024-10-25,BRL,937.01,MercadoPago
TXN-2024-016599,2024-10-12,BRL,1064.29,StripeConnect
TXN-2024-016600,2024-10-01,IDR,2272572.36,Flutterwave
TXN-2024-016601,2024-11-18,COP,888755.15,PayU
TXN-2024-016602,2024-10-03,KES,10658.85,MercadoPago
TXN-2024-016603,2024-11-20,MXN,642.38,MercadoPago
TXN-2024-016604,2024-11-23,MXN,594.06,PayU
